****************************
RPMD umbrella configurations
****************************

Temperature                             = 300 K
Number of beads                         = 1
Time step                               = 0.0001 ps
Number of umbrella integration windows  = 110
Trajectory evolution time               = 2 ps (20000 steps)

xi = -0.0500
F       -0.518233    0.639385   -1.287433
H        3.138923   -4.068749    7.109388
D        3.317662   -3.995184    8.586533

xi = 0.3700
F       -0.663024    0.927094   -0.975776
H        3.984101   -5.389093    5.299610
D        4.260520   -6.048379    6.552356

xi = 0.3800
F       -0.319675    1.236923   -0.790982
H        1.618497   -7.095139    4.434860
D        2.205522   -8.117219    5.241960

xi = 0.3900
F       -0.115358    1.279104   -0.491897
H        1.374642   -8.638814    3.498825
D        0.400288   -7.742671    2.889160

xi = 0.4000
F        0.193787    1.433547   -0.107008
H       -0.766773   -8.318961    0.110675
D       -1.444249   -9.359532    0.953995

xi = 0.4100
F        0.466772    1.140289   -0.627256
H       -3.800604   -7.153020    3.596791
D       -2.501149   -7.176738    4.116932

xi = 0.4200
F        0.882555    1.024118   -0.124207
H       -5.179145   -7.241021    0.380094
D       -5.733310   -6.036894    0.981410

xi = 0.4300
F        0.815304    0.808838   -0.725425
H       -4.860728   -5.691771    3.899431
D       -5.258280   -4.781451    4.891496

xi = 0.4400
F        0.960956    0.376378   -0.898310
H       -6.203577   -2.128470    4.752869
D       -5.960230   -2.485209    6.095217

xi = 0.4500
F        0.991984    0.676016   -0.478946
H       -6.223035   -5.202061    2.977033
D       -6.243172   -3.773620    3.028088

xi = 0.4600
F        0.805205    0.948371   -0.305198
H       -5.401524   -6.416295    1.201281
D       -4.892411   -5.735075    2.277740

xi = 0.4700
F        0.574054    1.148326   -0.124243
H       -3.590279   -6.926238    1.692132
D       -3.618358   -7.366027    0.325234

xi = 0.4800
F        0.986045    0.656443   -0.395677
H       -7.022016   -4.047842    2.066770
D       -5.787356   -4.166546    2.698116

xi = 0.4900
F        0.587908    0.611737   -0.924802
H       -3.948385   -2.993243    6.092307
D       -3.569847   -4.272557    5.674875

xi = 0.5000
F        0.061111    0.320336   -1.161931
H       -0.881543   -1.497208    7.887057
D       -0.135331   -2.272451    7.013573

xi = 0.5100
F        0.152169    0.384247   -1.187069
H       -1.537330   -2.962196    6.980175
D       -0.666111   -2.142248    7.704485

xi = 0.5200
F        0.504912    0.315791   -0.987147
H       -4.049327   -2.080324    6.520340
D       -2.736463   -1.937797    6.048774

xi = 0.5300
F        0.407311    0.657486   -0.974027
H       -2.581001   -4.042316    5.203635
D       -2.550545   -4.179151    6.583882

xi = 0.5400
F        0.893208    0.205958   -0.741320
H       -4.892632   -1.166712    5.287178
D       -5.977163   -1.358939    4.347026

xi = 0.5500
F        0.995920   -0.214752   -0.437664
H       -7.037094    1.047219    2.368351
D       -5.872955    1.501677    2.943264

xi = 0.5600
F        1.064194   -0.339747   -0.431199
H       -6.134046    1.562882    2.233442
D       -6.968837    2.422692    2.949787

xi = 0.5700
F        0.999756   -0.347093   -0.284160
H       -6.489954    3.090178    1.723059
D       -6.182916    1.727746    1.818207

xi = 0.5800
F        0.979193   -0.171881   -0.537155
H       -5.995834    1.910417    2.898702
D       -6.236207    0.665357    3.616350

xi = 0.5900
F        0.825826   -0.447294   -0.454348
H       -5.535353    3.154060    3.673011
D       -5.019963    2.640943    2.447808

xi = 0.6000
